17000.1	1.55194	0.000161
17050.1	1.54313	0.000161
17100.2	1.53469	0.000161
17150.1	1.52589	0.000161
17200.1	1.51731	0.000161
17250.1	1.50905	0.000161
17300.2	1.50074	0.000161
17350.2	1.49307	0.000161
17400.2	1.48504	0.000161
17450.2	1.47743	0.000161
17500.1	1.46945	0.000161
17550.2	1.46249	0.000161
17600.1	1.45534	0.000161
17650.2	1.44783	0.000161
17700.1	1.44065	0.000161
17750.2	1.43379	0.000161
17800.2	1.42701	0.000161
17850	1.42049	0.000161
17900.2	1.41357	0.000161
17950.1	1.40717	0.000161
17950.1	1.40721	0.000161
18050.1	1.39434	0.000161
18100.3	1.38823	0.000161
18150.2	1.38211	0.000161
18200.3	1.37563	0.000161
18250.2	1.36989	0.000161
18300.1	1.3643	0.000161
18350.2	1.35837	0.000161
18400.2	1.35246	0.000161
18450.2	1.34683	0.000161
18500.1	1.3416	0.000161
18550.3	1.33641	0.000161
18600.2	1.33088	0.000161
18650.1	1.32526	0.000161
18700.2	1.32061	0.000161
18750.1	1.31522	0.000161
18800.2	1.31014	0.000161
18850.2	1.30522	0.000161
18900.2	1.3004	0.000161
18950.2	1.29565	0.000161
19000.1	1.29068	0.000161
19050.2	1.28599	0.000161
19100.1	1.28171	0.000161
19150.2	1.277	0.000161
19200.1	1.27277	0.000161
19250.2	1.268	0.000161
19300.2	1.26358	0.000161
19350.3	1.25903	0.000161
19400.2	1.25482	0.000161
19450.1	1.2506	0.000161
19500.2	1.2464	0.000161
19550.1	1.24246	0.000161
19600.3	1.23845	0.000161
19650.1	1.23443	0.000161
19650.2	1.23439	0.000161
19700.3	1.23067	0.000161
19750.1	1.22642	0.000161
19800.1	1.22298	0.000161
19850.2	1.21889	0.000161
19900.2	1.21516	0.000161
19950.3	1.21162	0.000161
20000.2	1.20792	0.000161
20050.3	1.20417	0.000161
20100.2	1.20079	0.000161
20150.1	1.19735	0.000161
20200.2	1.19395	0.000161
20250	1.19059	0.000161
20300.2	1.18701	0.000161
20350.1	1.18341	0.000161
20400.3	1.18029	0.000161
20450.2	1.17703	0.000161
20500.3	1.17407	0.000161
20550.2	1.17091	0.000161
20600.1	1.16763	0.000161
20650.2	1.1644	0.000161
20700.2	1.16139	0.000161
20750.3	1.15853	0.000161
20800.2	1.1551	0.000161
20850.3	1.15234	0.000161
20900.2	1.14927	0.000161
20950.1	1.14649	0.000161
21000.2	1.14395	0.000161
21050.1	1.14052	0.000161
21100.2	1.13833	0.000161
21150.2	1.13505	0.000161
21200.3	1.13226	0.000161
21250.2	1.12982	0.000161
21300.3	1.12701	0.000161
21350.2	1.12407	0.000161
21400.1	1.12183	0.000161
21450.2	1.11914	0.000161
21500.2	1.1166	0.000161
21550.3	1.11395	0.000161
21600.2	1.1116	0.000161
21650.3	1.1092	0.000161
21700.2	1.10661	0.000161
21750.1	1.10448	0.000161
21800.2	1.10188	0.000161
21850.1	1.0999	0.000161
21900.2	1.09733	0.000161
21950.2	1.09503	0.000161
22000.2	1.09234	0.000161
22050.2	1.09044	0.000161
22100.1	1.08823	0.000161
22150.2	1.08594	0.000161
22200.1	1.08373	0.000161
22250.3	1.08161	0.000161
22300.1	1.07941	0.000161
22350.3	1.0771	0.000161
22400.2	1.0751	0.000161
22450.3	1.07292	0.000161
22500.2	1.07085	0.000161
22550.1	1.06879	0.000161
22600.2	1.06689	0.000161
22650.2	1.06465	0.000161
22700.3	1.06273	0.000161
22750.2	1.06079	0.000161
22800.2	1.05884	0.000161
22850.3	1.05679	0.000161
22900.2	1.05504	0.000161
22950.2	1.05292	0.000161
23000.1	1.0512	0.000161
